"automated_textmining","BEND_MAP_ID","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.862","2244","0.042","0.862","0.0","43.785714285714285","0.0","0","0.0","interacts with","LRP5 (interacts with) RYK","0","9606.ENSP00000294304","9606.ENSP00000478721","0.0","false","interacts with","LRP5 (interacts with) RYK"
"0.713","2246","0.0","0.724","0.0","48.16666666666665","0.08","0","0.0","interacts with","LRP5 (interacts with) SFRP4","0","9606.ENSP00000294304","9606.ENSP00000410715","0.0","false","interacts with","LRP5 (interacts with) SFRP4"
"0.692","2248","0.0","0.692","0.0","44.96783625730997","0.0","0","0.0","interacts with","LRP5 (interacts with) WLS","0","9606.ENSP00000294304","9606.ENSP00000346829","0.0","false","interacts with","LRP5 (interacts with) WLS"
"0.558","2250","0.0","0.558","0.0","54.78571428571423","0.0","0","0.0","interacts with","LRP5 (interacts with) PORCN","0","9606.ENSP00000294304","9606.ENSP00000322304","0.0","false","interacts with","LRP5 (interacts with) PORCN"
"0.514","2252","0.088","0.545","0.0","57.583333333333364","0.057","0","0.0","interacts with","LRP5 (interacts with) ROR2","0","9606.ENSP00000294304","9606.ENSP00000364860","0.0","false","interacts with","LRP5 (interacts with) ROR2"
"0.417","2254","0.0","0.417","0.0","43.47058823529415","0.0","0","0.0","interacts with","LRP5 (interacts with) VANGL2","0","9606.ENSP00000294304","9606.ENSP00000357040","0.0","false","interacts with","LRP5 (interacts with) VANGL2"
"0.384","2256","0.086","0.413","0.0","44.000000000000036","0.0","0","0.0","interacts with","LRP5 (interacts with) NOTUM","0","9606.ENSP00000294304","9606.ENSP00000387310","0.0","false","interacts with","LRP5 (interacts with) NOTUM"
"0.311","2258","0.067","0.353","0.0","61.51785714285713","0.075","0","0.0","interacts with","LRP5 (interacts with) MUSK","0","9606.ENSP00000294304","9606.ENSP00000363571","0.0","false","interacts with","LRP5 (interacts with) MUSK"
"0.294","2260","0.086","0.33","0.0","59.42307692307691","0.046","0","0.0","interacts with","LRP5 (interacts with) NKD2","0","9606.ENSP00000294304","9606.ENSP00000296849","0.0","false","interacts with","LRP5 (interacts with) NKD2"
"0.695","2262","0.0","0.894","0.65","42.0","0.091","0","0.0","interacts with","LRP5 (interacts with) WNT9B","0","9606.ENSP00000294304","9606.ENSP00000290015","0.0","false","interacts with","LRP5 (interacts with) WNT9B"
"0.775","2264","0.086","0.865","0.4","43.57894736842109","0.0","0","0.0","interacts with","LRP5 (interacts with) WIF1","0","9606.ENSP00000294304","9606.ENSP00000286574","0.0","false","interacts with","LRP5 (interacts with) WIF1"
"0.991","2266","0.0","0.996","0.65","42.0","0.103","0","0.0","interacts with","LRP5 (interacts with) WNT7A","0","9606.ENSP00000294304","9606.ENSP00000285018","0.0","false","interacts with","LRP5 (interacts with) WNT7A"
"0.808","2268","0.0","0.886","0.4","43.66666666666671","0.093","0","0.0","interacts with","LRP5 (interacts with) SFRP2","0","9606.ENSP00000294304","9606.ENSP00000274063","0.0","false","interacts with","LRP5 (interacts with) SFRP2"
"0.694","2270","0.062","0.896","0.65","42.0","0.091","0","0.0","interacts with","LRP5 (interacts with) WNT9A","0","9606.ENSP00000294304","9606.ENSP00000272164","0.0","false","interacts with","LRP5 (interacts with) WNT9A"
"0.419","2272","0.049","0.426","0.0","55.5","0.046","0","0.0","interacts with","LRP5 (interacts with) NKD1","0","9606.ENSP00000294304","9606.ENSP00000268459","0.0","false","interacts with","LRP5 (interacts with) NKD1"
"0.659","2274","0.0","0.678","0.0","45.32720588235298","0.093","0","0.0","interacts with","LRP5 (interacts with) SFRP5","0","9606.ENSP00000294304","9606.ENSP00000266066","0.0","false","interacts with","LRP5 (interacts with) SFRP5"
"0.949","2276","0.0","0.982","0.65","42.0","0.095","0","0.0","interacts with","LRP5 (interacts with) WNT2","0","9606.ENSP00000294304","9606.ENSP00000265441","0.0","false","interacts with","LRP5 (interacts with) WNT2"
"0.986","2278","0.081","0.999","0.9","42.0","0.354","0","0.974","interacts with","LRP5 (interacts with) LRP6","0","9606.ENSP00000294304","9606.ENSP00000261349","0.053","false","interacts with","LRP5 (interacts with) LRP6"
"0.781","2280","0.0","0.931","0.65","43.57894736842109","0.173","0","0.0","interacts with","LRP5 (interacts with) WNT10A","0","9606.ENSP00000294304","9606.ENSP00000258411","0.0","false","interacts with","LRP5 (interacts with) WNT10A"
"0.814","2282","0.044","0.936","0.65","43.42857142857146","0.095","0","0.0","interacts with","LRP5 (interacts with) WNT6","0","9606.ENSP00000294304","9606.ENSP00000233948","0.0","false","interacts with","LRP5 (interacts with) WNT6"
"0.984","2284","0.0","0.995","0.72","42.0","0.095","0","0.0","interacts with","LRP5 (interacts with) WNT3","0","9606.ENSP00000294304","9606.ENSP00000225512","0.0","false","interacts with","LRP5 (interacts with) WNT3"
"0.765","2286","0.0","0.919","0.65","43.57894736842109","0.095","0","0.0","interacts with","LRP5 (interacts with) WNT16","0","9606.ENSP00000294304","9606.ENSP00000222462","0.0","false","interacts with","LRP5 (interacts with) WNT16"
"0.847","2288","0.043","0.91","0.4","42.0","0.093","0","0.0","interacts with","LRP5 (interacts with) SFRP1","0","9606.ENSP00000294304","9606.ENSP00000220772","0.0","false","interacts with","LRP5 (interacts with) SFRP1"
"0.993","2290","0.08","0.998","0.8","40.0","0.093","0","0.0","interacts with","FZD1 (interacts with) LRP5","0","9606.ENSP00000287934","9606.ENSP00000294304","0.0","false","interacts with","FZD1 (interacts with) LRP5"
"0.774","2292","0.087","0.982","0.9","41.57894736842108","0.234","0","0.0","interacts with","FZD1 (interacts with) WNT11","0","9606.ENSP00000287934","9606.ENSP00000325526","0.0","false","interacts with","FZD1 (interacts with) WNT11"
"0.764","2294","0.049","0.976","0.9","40.0","0.091","0","0.0","interacts with","FZD1 (interacts with) RYK","0","9606.ENSP00000287934","9606.ENSP00000478721","0.0","false","interacts with","FZD1 (interacts with) RYK"
"0.834","2296","0.0","0.951","0.65","40.0","0.234","0","0.0","interacts with","FZD1 (interacts with) WNT7B","0","9606.ENSP00000287934","9606.ENSP00000341032","0.0","false","interacts with","FZD1 (interacts with) WNT7B"
"0.833","2298","0.0","0.947","0.65","41.57894736842108","0.173","0","0.0","interacts with","FZD1 (interacts with) WNT10B","0","9606.ENSP00000287934","9606.ENSP00000301061","0.0","false","interacts with","FZD1 (interacts with) WNT10B"
"0.599","2302","0.074","0.908","0.65","41.42857142857145","0.234","0","0.0","interacts with","FZD1 (interacts with) WNT5B","0","9606.ENSP00000287934","9606.ENSP00000380379","0.221","false","interacts with","FZD1 (interacts with) WNT5B"
"0.702","2304","0.094","0.905","0.65","40.0","0.113","0","0.0","interacts with","FZD1 (interacts with) ROR2","0","9606.ENSP00000287934","9606.ENSP00000364860","0.0","false","interacts with","FZD1 (interacts with) ROR2"
"0.544","2306","0.0","0.867","0.65","41.304347826086946","0.234","0","0.0","interacts with","FZD1 (interacts with) WNT8B","0","9606.ENSP00000287934","9606.ENSP00000340677","0.0","false","interacts with","FZD1 (interacts with) WNT8B"
"0.507","2308","0.0","0.856","0.65","41.304347826086946","0.234","0","0.0","interacts with","FZD1 (interacts with) WNT8A","0","9606.ENSP00000287934","9606.ENSP00000426653","0.0","false","interacts with","FZD1 (interacts with) WNT8A"
"0.518","2310","0.0","0.848","0.65","40.0","0.173","0","0.0","interacts with","FZD1 (interacts with) WNT9B","0","9606.ENSP00000287934","9606.ENSP00000290015","0.0","false","interacts with","FZD1 (interacts with) WNT9B"
"0.509","2312","0.062","0.824","0.65","41.6666666666667","0.0","0","0.702","interacts with","FZD1 (interacts with) SFRP4","0","9606.ENSP00000287934","9606.ENSP00000410715","0.0","false","interacts with","FZD1 (interacts with) SFRP4"
"0.449","2314","0.147","0.744","0.5","50.0","0.0","0","0.899","interacts with","FZD1 (interacts with) FZD8","0","9606.ENSP00000287934","9606.ENSP00000363826","0.0","false","interacts with","FZD1 (interacts with) FZD8"
"0.395","2316","0.083","0.714","0.5","53.33333333333336","0.082","0","0.978","interacts with","FZD1 (interacts with) FZD2","0","9606.ENSP00000287934","9606.ENSP00000323901","0.051","false","interacts with","FZD1 (interacts with) FZD2"
"0.411","2318","0.089","0.708","0.5","50.0","0.0","0","0.923","interacts with","FZD1 (interacts with) FZD5","0","9606.ENSP00000287934","9606.ENSP00000354607","0.0","false","interacts with","FZD1 (interacts with) FZD5"
"0.649","2320","0.048","0.699","0.0","40.0","0.172","0","0.0","interacts with","FZD1 (interacts with) VANGL2","0","9606.ENSP00000287934","9606.ENSP00000357040","0.0","false","interacts with","FZD1 (interacts with) VANGL2"
"0.125","2322","0.062","0.568","0.5","63.33333333333337","0.0","0","0.884","interacts with","FZD1 (interacts with) FZD6","0","9606.ENSP00000287934","9606.ENSP00000351605","0.073","false","interacts with","FZD1 (interacts with) FZD6"
"0.127","2324","0.047","0.559","0.5","63.33333333333337","0.0","0","0.911","interacts with","FZD1 (interacts with) FZD4","0","9606.ENSP00000287934","9606.ENSP00000434034","0.064","false","interacts with","FZD1 (interacts with) FZD4"
"0.486","2326","0.0","0.486","0.0","42.00000000000003","0.0","0","0.0","interacts with","FZD1 (interacts with) PORCN","0","9606.ENSP00000287934","9606.ENSP00000322304","0.0","false","interacts with","FZD1 (interacts with) PORCN"
"0.373","2328","0.086","0.403","0.0","41.57894736842108","0.0","0","0.0","interacts with","FZD1 (interacts with) WLS","0","9606.ENSP00000287934","9606.ENSP00000346829","0.0","false","interacts with","FZD1 (interacts with) WLS"
"0.374","2330","0.0","0.374","0.0","42.00000000000003","0.0","0","0.0","interacts with","FZD1 (interacts with) NOTUM","0","9606.ENSP00000287934","9606.ENSP00000387310","0.0","false","interacts with","FZD1 (interacts with) NOTUM"
"0.319","2332","0.0","0.333","0.0","42.00000000000003","0.06","0","0.0","interacts with","FZD1 (interacts with) NKD2","0","9606.ENSP00000287934","9606.ENSP00000296849","0.0","false","interacts with","FZD1 (interacts with) NKD2"
"0.245","2334","0.0","0.299","0.0","43.517857142857146","0.11","0","0.0","interacts with","FZD1 (interacts with) MUSK","0","9606.ENSP00000287934","9606.ENSP00000363571","0.0","false","interacts with","FZD1 (interacts with) MUSK"
"0.22","2336","0.0","0.24","0.0","58.994047619047656","0.065","0","0.0","interacts with","FZD1 (interacts with) GPC3","0","9606.ENSP00000287934","9606.ENSP00000377836","0.0","false","interacts with","FZD1 (interacts with) GPC3"
"0.527","2338","0.066","0.72","0.4","41.57894736842108","0.067","0","0.0","interacts with","FZD1 (interacts with) WIF1","0","9606.ENSP00000287934","9606.ENSP00000286574","0.0","false","interacts with","FZD1 (interacts with) WIF1"
"0.422","2340","0.122","0.727","0.5","40.0","0.0","0","0.978","interacts with","FZD1 (interacts with) FZD7","0","9606.ENSP00000287934","9606.ENSP00000286201","0.051","false","interacts with","FZD1 (interacts with) FZD7"
"0.769","2342","0.0","0.932","0.65","40.0","0.234","0","0.0","interacts with","FZD1 (interacts with) WNT7A","0","9606.ENSP00000287934","9606.ENSP00000285018","0.0","false","interacts with","FZD1 (interacts with) WNT7A"
"0.218","2344","0.106","0.734","0.65","41.6666666666667","0.0","0","0.692","interacts with","FZD1 (interacts with) SFRP2","0","9606.ENSP00000287934","9606.ENSP00000274063","0.0","false","interacts with","FZD1 (interacts with) SFRP2"
"0.604","2346","0.0","0.875","0.65","40.0","0.173","0","0.0","interacts with","FZD1 (interacts with) WNT9A","0","9606.ENSP00000287934","9606.ENSP00000272164","0.0","false","interacts with","FZD1 (interacts with) WNT9A"
"0.584","2348","0.0","0.592","0.0","40.0","0.06","0","0.0","interacts with","FZD1 (interacts with) NKD1","0","9606.ENSP00000287934","9606.ENSP00000268459","0.0","false","interacts with","FZD1 (interacts with) NKD1"
"0.143","2350","0.053","0.691","0.65","41.76470588235297","0.0","0","0.678","interacts with","FZD1 (interacts with) SFRP5","0","9606.ENSP00000287934","9606.ENSP00000266066","0.0","false","interacts with","FZD1 (interacts with) SFRP5"
"0.779","2352","0.049","0.953","0.65","40.0","0.234","0","0.0","interacts with","FZD1 (interacts with) WNT2","0","9606.ENSP00000287934","9606.ENSP00000265441","0.304","false","interacts with","FZD1 (interacts with) WNT2"
"0.878","2354","0.0","0.976","0.8","40.0","0.093","0","0.0","interacts with","FZD1 (interacts with) LRP6","0","9606.ENSP00000287934","9606.ENSP00000261349","0.0","false","interacts with","FZD1 (interacts with) LRP6"
"0.75","2356","0.0","0.921","0.65","41.57894736842108","0.173","0","0.0","interacts with","FZD1 (interacts with) WNT10A","0","9606.ENSP00000287934","9606.ENSP00000258411","0.0","false","interacts with","FZD1 (interacts with) WNT10A"
"0.121","2358","0.043","0.554","0.5","40.0","0.0","0","0.894","interacts with","FZD1 (interacts with) FZD3","0","9606.ENSP00000287934","9606.ENSP00000240093","0.065","false","interacts with","FZD1 (interacts with) FZD3"
"0.753","2360","0.0","0.928","0.65","41.42857142857145","0.234","0","0.0","interacts with","FZD1 (interacts with) WNT6","0","9606.ENSP00000287934","9606.ENSP00000233948","0.0","false","interacts with","FZD1 (interacts with) WNT6"
"0.405","2362","0.0","0.405","0.0","47.5","0.0","0","0.915","interacts with","FZD1 (interacts with) FZD10","0","9606.ENSP00000287934","9606.ENSP00000229030","0.0","false","interacts with","FZD1 (interacts with) FZD10"
"0.749","2364","0.0","0.926","0.65","40.0","0.234","0","0.0","interacts with","FZD1 (interacts with) WNT3","0","9606.ENSP00000287934","9606.ENSP00000225512","0.0","false","interacts with","FZD1 (interacts with) WNT3"
"0.702","2366","0.0","0.913","0.65","41.57894736842108","0.234","0","0.0","interacts with","FZD1 (interacts with) WNT16","0","9606.ENSP00000287934","9606.ENSP00000222462","0.0","false","interacts with","FZD1 (interacts with) WNT16"
"0.221","2368","0.053","0.719","0.65","40.0","0.0","0","0.674","interacts with","FZD1 (interacts with) SFRP1","0","9606.ENSP00000287934","9606.ENSP00000220772","0.0","false","interacts with","FZD1 (interacts with) SFRP1"
"0.969","2370","0.093","0.997","0.9","40.57894736842108","0.234","0","0.0","interacts with","FZD7 (interacts with) WNT11","0","9606.ENSP00000286201","9606.ENSP00000325526","0.0","false","interacts with","FZD7 (interacts with) WNT11"
"0.877","2372","0.0","0.964","0.65","39.0","0.234","0","0.0","interacts with","FZD7 (interacts with) WNT7B","0","9606.ENSP00000286201","9606.ENSP00000341032","0.0","false","interacts with","FZD7 (interacts with) WNT7B"
"0.595","2374","0.058","0.96","0.9","40.78571428571429","0.091","0","0.0","interacts with","FZD7 (interacts with) RYK","0","9606.ENSP00000286201","9606.ENSP00000478721","0.0","false","interacts with","FZD7 (interacts with) RYK"
"0.803","2376","0.062","0.955","0.65","40.42857142857145","0.234","0","0.0","interacts with","FZD7 (interacts with) WNT5B","0","9606.ENSP00000286201","9606.ENSP00000380379","0.239","false","interacts with","FZD7 (interacts with) WNT5B"
"0.823","2378","0.0","0.944","0.65","40.57894736842108","0.173","0","0.0","interacts with","FZD7 (interacts with) WNT10B","0","9606.ENSP00000286201","9606.ENSP00000301061","0.0","false","interacts with","FZD7 (interacts with) WNT10B"
"0.704","2380","0.059","0.942","0.8","39.0","0.093","0","0.0","interacts with","FZD7 (interacts with) LRP5","0","9606.ENSP00000286201","9606.ENSP00000294304","0.0","false","interacts with","FZD7 (interacts with) LRP5"
"0.648","2384","0.0","0.889","0.65","39.0","0.173","0","0.0","interacts with","FZD7 (interacts with) WNT9B","0","9606.ENSP00000286201","9606.ENSP00000290015","0.0","false","interacts with","FZD7 (interacts with) WNT9B"
"0.426","2386","0.0","0.832","0.65","40.30434782608695","0.234","0","0.0","interacts with","FZD7 (interacts with) WNT8B","0","9606.ENSP00000286201","9606.ENSP00000340677","0.0","false","interacts with","FZD7 (interacts with) WNT8B"
"0.422","2388","0.0","0.831","0.65","40.30434782608695","0.234","0","0.0","interacts with","FZD7 (interacts with) WNT8A","0","9606.ENSP00000286201","9606.ENSP00000426653","0.0","false","interacts with","FZD7 (interacts with) WNT8A"
"0.384","2390","0.114","0.808","0.65","41.083333333333336","0.113","0","0.0","interacts with","FZD7 (interacts with) ROR2","0","9606.ENSP00000286201","9606.ENSP00000364860","0.0","false","interacts with","FZD7 (interacts with) ROR2"
"0.75","2392","0.093","0.796","0.0","40.47058823529414","0.172","0","0.0","interacts with","FZD7 (interacts with) VANGL2","0","9606.ENSP00000286201","9606.ENSP00000357040","0.0","false","interacts with","FZD7 (interacts with) VANGL2"
"0.158","2394","0.049","0.695","0.65","40.6666666666667","0.0","0","0.696","interacts with","FZD7 (interacts with) SFRP4","0","9606.ENSP00000286201","9606.ENSP00000410715","0.0","false","interacts with","FZD7 (interacts with) SFRP4"
"0.111","2396","0.141","0.584","0.5","78.0","0.0","0","0.92","interacts with","FZD7 (interacts with) FZD8","0","9606.ENSP00000286201","9606.ENSP00000363826","0.0","false","interacts with","FZD7 (interacts with) FZD8"
"0.443","2398","0.084","0.482","0.0","40.57894736842108","0.067","0","0.0","interacts with","FZD7 (interacts with) WIF1","0","9606.ENSP00000286201","9606.ENSP00000286574","0.0","false","interacts with","FZD7 (interacts with) WIF1"
"0.441","2400","0.0","0.441","0.0","42.78571428571431","0.0","0","0.0","interacts with","FZD7 (interacts with) PORCN","0","9606.ENSP00000286201","9606.ENSP00000322304","0.0","false","interacts with","FZD7 (interacts with) PORCN"
"0.336","2402","0.056","0.347","0.0","41.96783625730996","0.0","0","0.0","interacts with","FZD7 (interacts with) WLS","0","9606.ENSP00000286201","9606.ENSP00000346829","0.0","false","interacts with","FZD7 (interacts with) WLS"
"0.309","2404","0.0","0.309","0.0","41.00000000000002","0.0","0","0.0","interacts with","FZD7 (interacts with) NOTUM","0","9606.ENSP00000286201","9606.ENSP00000387310","0.0","false","interacts with","FZD7 (interacts with) NOTUM"
"0.267","2406","0.0","0.281","0.0","42.92307692307691","0.06","0","0.0","interacts with","FZD7 (interacts with) NKD2","0","9606.ENSP00000286201","9606.ENSP00000296849","0.0","false","interacts with","FZD7 (interacts with) NKD2"
"0.211","2408","0.08","0.262","0.0","93.31547619047622","0.065","0","0.0","interacts with","FZD7 (interacts with) GPC3","0","9606.ENSP00000286201","9606.ENSP00000377836","0.0","false","interacts with","FZD7 (interacts with) GPC3"
"0.18","2410","0.0","0.239","0.0","45.01785714285713","0.11","0","0.0","interacts with","FZD7 (interacts with) MUSK","0","9606.ENSP00000286201","9606.ENSP00000363571","0.0","false","interacts with","FZD7 (interacts with) MUSK"
"0.985","2412","0.0","0.995","0.65","39.0","0.234","0","0.0","interacts with","FZD7 (interacts with) WNT7A","0","9606.ENSP00000286201","9606.ENSP00000285018","0.0","false","interacts with","FZD7 (interacts with) WNT7A"
"0.194","2414","0.154","0.74","0.65","40.6666666666667","0.0","0","0.687","interacts with","FZD7 (interacts with) SFRP2","0","9606.ENSP00000286201","9606.ENSP00000274063","0.0","false","interacts with","FZD7 (interacts with) SFRP2"
"0.542","2416","0.0","0.855","0.65","39.0","0.173","0","0.0","interacts with","FZD7 (interacts with) WNT9A","0","9606.ENSP00000286201","9606.ENSP00000272164","0.0","false","interacts with","FZD7 (interacts with) WNT9A"
"0.296","2418","0.0","0.31","0.0","39.0","0.06","0","0.0","interacts with","FZD7 (interacts with) NKD1","0","9606.ENSP00000286201","9606.ENSP00000268459","0.0","false","interacts with","FZD7 (interacts with) NKD1"
"0.143","2420","0.053","0.691","0.65","42.32720588235297","0.0","0","0.688","interacts with","FZD7 (interacts with) SFRP5","0","9606.ENSP00000286201","9606.ENSP00000266066","0.0","false","interacts with","FZD7 (interacts with) SFRP5"
"0.79","2422","0.043","0.955","0.65","39.0","0.234","0","0.0","interacts with","FZD7 (interacts with) WNT2","0","9606.ENSP00000286201","9606.ENSP00000265441","0.298","false","interacts with","FZD7 (interacts with) WNT2"
"0.945","2424","0.075","0.989","0.8","39.0","0.093","0","0.0","interacts with","FZD7 (interacts with) LRP6","0","9606.ENSP00000286201","9606.ENSP00000261349","0.0","false","interacts with","FZD7 (interacts with) LRP6"
"0.721","2426","0.0","0.912","0.65","40.57894736842108","0.173","0","0.0","interacts with","FZD7 (interacts with) WNT10A","0","9606.ENSP00000286201","9606.ENSP00000258411","0.0","false","interacts with","FZD7 (interacts with) WNT10A"
"0.69","2428","0.0","0.909","0.65","40.42857142857145","0.234","0","0.0","interacts with","FZD7 (interacts with) WNT6","0","9606.ENSP00000286201","9606.ENSP00000233948","0.0","false","interacts with","FZD7 (interacts with) WNT6"
"0.846","2430","0.0","0.977","0.65","39.0","0.608","0","0.0","interacts with","FZD7 (interacts with) WNT3","0","9606.ENSP00000286201","9606.ENSP00000225512","0.0","false","interacts with","FZD7 (interacts with) WNT3"
"0.369","2432","0.0","0.816","0.65","40.57894736842108","0.234","0","0.0","interacts with","FZD7 (interacts with) WNT16","0","9606.ENSP00000286201","9606.ENSP00000222462","0.0","false","interacts with","FZD7 (interacts with) WNT16"
"0.268","2434","0.172","0.769","0.65","39.0","0.0","0","0.678","interacts with","FZD7 (interacts with) SFRP1","0","9606.ENSP00000286201","9606.ENSP00000220772","0.0","false","interacts with","FZD7 (interacts with) SFRP1"
"0.059","2436","0.08","0.689","0.5","38.0","0.361","0","0.98","interacts with","WNT7A (interacts with) WNT7B","0","9606.ENSP00000285018","9606.ENSP00000341032","0.05","false","interacts with","WNT7A (interacts with) WNT7B"
"0.403","2438","0.0","0.688","0.5","39.304347826086946","0.0","0","0.878","interacts with","WNT7A (interacts with) WNT8B","0","9606.ENSP00000285018","9606.ENSP00000340677","0.0","false","interacts with","WNT7A (interacts with) WNT8B"
"0.361","2440","0.0","0.677","0.5","39.304347826086946","0.0","0","0.85","interacts with","WNT7A (interacts with) WNT8A","0","9606.ENSP00000285018","9606.ENSP00000426653","0.071","false","interacts with","WNT7A (interacts with) WNT8A"
"0.147","2442","0.055","0.58","0.5","40.00000000000001","0.08","0","0.852","interacts with","WNT7A (interacts with) WNT9B","0","9606.ENSP00000285018","9606.ENSP00000290015","0.0","false","interacts with","WNT7A (interacts with) WNT9B"
"0.156","2444","0.06","0.587","0.5","40.00000000000001","0.08","0","0.84","interacts with","WNT7A (interacts with) WNT9A","0","9606.ENSP00000285018","9606.ENSP00000272164","0.0","false","interacts with","WNT7A (interacts with) WNT9A"
"0.077","2446","0.062","0.538","0.5","37.0","0.0","0","0.96","interacts with","WNT9A (interacts with) WNT9B","0","9606.ENSP00000272164","9606.ENSP00000290015","0.059","false","interacts with","WNT9A (interacts with) WNT9B"
"0.16","2448","0.072","0.915","0.9","39.92307692307691","0.0","0","0.864","interacts with","NKD1 (interacts with) NKD2","0","9606.ENSP00000268459","9606.ENSP00000296849","0.0","false","interacts with","NKD1 (interacts with) NKD2"
"0.558","2450","0.611","0.82","0.0","38.000000000000014","0.0","0","0.0","interacts with","NKD1 (interacts with) NOTUM","0","9606.ENSP00000268459","9606.ENSP00000387310","0.0","false","interacts with","NKD1 (interacts with) NOTUM"
"0.589","2452","0.0","0.614","0.0","36.0","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT7B","0","9606.ENSP00000268459","9606.ENSP00000341032","0.0","false","interacts with","NKD1 (interacts with) WNT7B"
"0.57","2454","0.062","0.58","0.0","37.47058823529413","0.0","0","0.0","interacts with","NKD1 (interacts with) VANGL2","0","9606.ENSP00000268459","9606.ENSP00000357040","0.0","false","interacts with","NKD1 (interacts with) VANGL2"
"0.546","2456","0.0","0.564","0.0","75.78571428571428","0.079","0","0.0","interacts with","NKD1 (interacts with) PORCN","0","9606.ENSP00000268459","9606.ENSP00000322304","0.0","false","interacts with","NKD1 (interacts with) PORCN"
"0.457","2458","0.074","0.507","0.0","37.578947368421076","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT11","0","9606.ENSP00000268459","9606.ENSP00000325526","0.0","false","interacts with","NKD1 (interacts with) WNT11"
"0.448","2460","0.064","0.461","0.0","37.578947368421076","0.0","0","0.0","interacts with","NKD1 (interacts with) WIF1","0","9606.ENSP00000268459","9606.ENSP00000286574","0.0","false","interacts with","NKD1 (interacts with) WIF1"
"0.394","2462","0.0","0.431","0.0","37.428571428571445","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT5B","0","9606.ENSP00000268459","9606.ENSP00000380379","0.0","false","interacts with","NKD1 (interacts with) WNT5B"
"0.375","2464","0.067","0.404","0.0","37.66666666666669","0.06","0","0.0","interacts with","NKD1 (interacts with) SFRP2","0","9606.ENSP00000268459","9606.ENSP00000274063","0.0","false","interacts with","NKD1 (interacts with) SFRP2"
"0.339","2466","0.0","0.379","0.0","37.30434782608695","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT8B","0","9606.ENSP00000268459","9606.ENSP00000340677","0.0","false","interacts with","NKD1 (interacts with) WNT8B"
"0.325","2468","0.0","0.367","0.0","36.0","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT9A","0","9606.ENSP00000268459","9606.ENSP00000272164","0.0","false","interacts with","NKD1 (interacts with) WNT9A"
"0.302","2470","0.048","0.35","0.0","37.30434782608695","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT8A","0","9606.ENSP00000268459","9606.ENSP00000426653","0.0","false","interacts with","NKD1 (interacts with) WNT8A"
"0.299","2472","0.049","0.348","0.0","36.0","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT7A","0","9606.ENSP00000268459","9606.ENSP00000285018","0.0","false","interacts with","NKD1 (interacts with) WNT7A"
"0.299","2476","0.0","0.342","0.0","37.578947368421076","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT10B","0","9606.ENSP00000268459","9606.ENSP00000301061","0.0","false","interacts with","NKD1 (interacts with) WNT10B"
"0.312","2478","0.0","0.326","0.0","37.66666666666669","0.06","0","0.0","interacts with","NKD1 (interacts with) SFRP4","0","9606.ENSP00000268459","9606.ENSP00000410715","0.0","false","interacts with","NKD1 (interacts with) SFRP4"
"0.278","2480","0.042","0.323","0.0","36.0","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT9B","0","9606.ENSP00000268459","9606.ENSP00000290015","0.0","false","interacts with","NKD1 (interacts with) WNT9B"
"0.256","2482","0.063","0.273","0.0","37.7857142857143","0.0","0","0.0","interacts with","NKD1 (interacts with) RYK","0","9606.ENSP00000268459","9606.ENSP00000478721","0.0","false","interacts with","NKD1 (interacts with) RYK"
"0.205","2484","0.0","0.205","0.0","38.967836257309955","0.0","0","0.0","interacts with","NKD1 (interacts with) WLS","0","9606.ENSP00000268459","9606.ENSP00000346829","0.0","false","interacts with","NKD1 (interacts with) WLS"
"0.421","2486","0.044","0.434","0.0","39.327205882352956","0.06","0","0.0","interacts with","NKD1 (interacts with) SFRP5","0","9606.ENSP00000268459","9606.ENSP00000266066","0.0","false","interacts with","NKD1 (interacts with) SFRP5"
"0.323","2488","0.053","0.372","0.0","36.0","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT2","0","9606.ENSP00000268459","9606.ENSP00000265441","0.0","false","interacts with","NKD1 (interacts with) WNT2"
"0.338","2490","0.0","0.378","0.0","37.578947368421076","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT10A","0","9606.ENSP00000268459","9606.ENSP00000258411","0.0","false","interacts with","NKD1 (interacts with) WNT10A"
"0.424","2492","0.042","0.46","0.0","37.428571428571445","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT6","0","9606.ENSP00000268459","9606.ENSP00000233948","0.0","false","interacts with","NKD1 (interacts with) WNT6"
"0.352","2494","0.048","0.396","0.0","36.0","0.1","0","0.0","interacts with","NKD1 (interacts with) WNT3","0","9606.ENSP00000268459","9606.ENSP00000225512","0.0","false","interacts with","NKD1 (interacts with) WNT3"
